0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,labels
0.4215042,0.6284038,-1.4566295,-0.021273851,4.2792373,3.5791886,-1.7762556,2.002303,4.084763,0.22348452,3.5768356,5.7171035,3.05754,0.7821101,4.339916,-2.8875904,1.5226969,-2.6331675,-2.6501355,-0.8684381,-5.839612,-1.5520208,-1.5305941,-3.442306,-1.2894745,1.4917457,0.9776079,1.4110067,-3.6150262,1.926146,8.248959,-0.25835454,-0.95885456,1.3578535,0.087607026,3.9817548,2.3450117,0.04743433,0.86867696,-5.2986193,1.0405426,0.610561,-3.4660249,3.6461954,5.496163,0.5833701,-4.2500105,1.3158123,-2.2132347,-2.8130605,-1.5758967,-3.7199326,-4.07111,2.2310193,-0.29531798,2.0981822,0.22966993,-1.0324999,-2.441202,1.0951905,4.564399,-0.09953144,2.9767027,5.6997786,1.961101,6.431528,1.3899577,0.8693668,1.527449,1.2896985,-1.6735811,-0.4713269,-0.5383557,-2.9913044,-2.3732734,-6.0620375,-4.2594314,-0.05825776,3.03,-2.4038153,-1.2283385,4.0532026,4.4572496,1.118799,4.8003564,-0.4962492,-2.2974477,-5.897724,0.8990834,-4.6590815,1.278563,-2.3426352,-0.3030704,-2.6386292,-4.0310664,1.3079304,-0.8660103,0.6680126,-0.6890141,2.7494295,-2.2158937,5.5384684,-0.7094496,-1.236146,-8.145296,0.3975998,-3.3206983,-0.8731278,-4.9880342,-1.1569706,-2.114986,0.4469105,5.181945,1.2428503,-0.73422074,-3.3449035,0.7091909,-4.141594,-1.8530598,-0.09018645,-0.019156188,-1.5693583,0.8370073,-6.701661,-4.570776,-1.6010369,1.145765,3.5721486,Adrien_Brody
-2.7895024,-2.5653064,0.3656456,0.092511475,5.7668304,2.2003822,2.1160722,4.3586807,3.7179534,1.3504617,-0.3062475,4.1443205,3.2417078,0.980132,2.8122163,-2.8258786,3.273656,-1.7167625,-0.8022032,-3.5414953,-3.7780366,1.9300015,-2.4032512,-3.1707153,0.680627,0.4579546,-0.7446924,3.2905097,-1.4901869,3.6400251,6.3706617,1.1622608,-1.3316782,3.143504,1.3104324,7.6505604,4.865135,2.9073973,2.2365165,-5.0741787,-0.20163292,4.4565067,-5.5432587,4.549199,4.167699,0.43515682,-5.139736,0.15913352,-3.7212646,-2.745033,-0.22743246,-1.5080115,-4.296417,0.03184802,1.4944608,5.2706223,-1.3595784,2.7207785,-2.770954,-0.27490494,2.973198,-2.7917912,4.403654,3.7417147,4.7070985,6.7462254,0.68096906,0.21265826,-1.0406277,4.725082,-1.6166309,-0.7909707,1.1906577,-0.27487007,-3.0512319,-5.43122,-6.327857,1.7044381,1.1649312,-6.0213118,-2.113923,1.146901,6.1112137,2.692285,2.1845193,1.4387906,-0.85477257,-4.226728,1.3317133,-6.4029536,1.5907226,-2.2587335,0.5990508,-3.2916071,-3.8512979,1.2693901,-1.306466,1.3621169,1.027029,1.4435928,0.44504446,3.304745,-3.9453282,-0.87125677,-2.306481,0.1524055,-3.1990983,-1.9420844,-4.7750063,0.48933047,1.4419745,1.2640734,6.415065,-2.0638046,-0.7447474,-3.350056,0.67692804,-3.9211655,-2.5084686,-1.361608,2.587844,-1.0636495,2.9369745,-5.7203913,-5.365097,-4.0151873,-1.0233412,2.6367128,Adrien_Brody
-1.325234,-2.972521,-1.0594717,-0.74615467,4.846097,3.4816618,0.60865295,2.3151731,3.1434603,0.52446467,1.3618097,2.5076816,4.490719,1.505713,-1.2403843,-4.1340103,1.760972,-2.3848443,-2.7502346,-1.2926826,-2.8053198,-0.79325247,-1.9164515,-4.130229,0.3954622,1.5156213,0.13305962,0.62866414,-3.1131053,3.5415657,4.5071087,1.1086843,2.761313,2.6097884,0.22842455,7.7673187,2.9201412,1.7876506,-1.6377046,-5.2009478,0.17072996,1.1984189,-2.887803,2.7215655,2.1893544,0.9661395,-5.6196036,1.7491151,-3.232518,0.41755417,-0.5137254,-1.3205175,-3.1226168,-0.10047738,0.4363193,4.6176186,-1.2692854,1.5832019,-4.026882,1.9462785,5.1651545,-0.01924178,3.0920858,5.048902,1.9623089,5.996397,3.5739079,-0.68719864,-0.8812436,4.8455963,-1.2610303,-0.4305962,0.9795393,-2.8686292,-2.7551937,-5.565309,-5.1338515,2.2209587,2.0014822,-3.3581142,-2.7025275,5.2790365,4.1432834,0.9187816,3.5758247,0.7387316,-2.7485924,-6.3435173,1.4244914,-3.9930944,2.232159,-3.108961,0.12531431,-2.1659074,-3.4715571,1.877782,-2.4139085,1.2083545,-0.081299394,2.5840125,-2.5896845,6.0824585,-1.7587777,0.47376463,-3.4514427,0.96800375,-5.408597,-0.97289187,-4.637035,0.43144345,0.49726802,0.33219796,2.8059995,-1.096431,-1.6507998,-2.9334443,1.0783825,-1.4304044,-3.687189,-3.1805246,0.98283345,-0.43149084,5.0682354,-6.5453424,-6.149102,-2.305005,-0.23658627,3.1354578,Adrien_Brody
0.88271374,-0.7517505,-1.2734331,-1.1975033,2.7277243,4.6731014,-2.1016026,2.7175632,2.5148704,1.9976269,4.069201,4.6448584,3.389525,2.6685605,3.1402574,-1.9221869,2.6097991,-2.5917072,-0.44654298,-1.7472111,-5.701026,-0.41447794,-2.3968074,-4.3374996,0.059018582,2.4476895,2.657109,2.1884055,-3.1865315,3.0025063,4.1243677,0.2922312,0.96091086,2.560136,-0.45347252,4.288492,1.4069222,1.2475224,-3.8772073,-5.205483,1.6558163,-1.338885,-1.5220718,2.2564945,3.8238363,1.5299659,-2.4239216,2.073499,-1.8567806,-1.5096409,0.52423984,-2.6004202,-3.5229335,0.79886633,0.64739096,2.4802475,-0.79309046,0.8885354,-2.3076475,0.24440297,6.5407314,1.943362,1.3369857,7.337228,2.300316,4.512201,3.7000642,0.7224362,1.1523848,1.4358938,1.2596248,-0.8302927,0.647663,-4.067114,-1.3873148,-5.9503717,-5.7917,-0.37472492,4.5676966,-2.9417422,-1.5034232,4.560155,2.4532762,0.17217673,4.250998,-1.7617897,-2.3235624,-4.056322,-0.5206674,-4.4222183,2.0405412,-0.61870736,-0.18967217,-2.056424,-2.121408,-0.42747012,-1.8545285,2.6560178,-1.9779891,1.5868498,-0.76832515,4.44024,-1.5905658,0.18428414,-6.3311386,0.7720826,-2.6272502,-0.21539462,-4.371458,-0.8145423,-1.8705283,1.5290089,2.7661042,1.124427,-0.2819481,-3.9089456,1.8169069,-3.3660753,-1.4725376,-1.3278657,-0.97686106,-0.004594877,3.1239328,-6.896556,-2.5054832,-2.8902192,1.7936391,4.7821226,Adrien_Brody
0.055916846,-0.71361053,0.35372257,1.4399378,3.8321106,2.34638,-0.6107309,4.467121,3.2389672,1.7050921,3.7715971,4.6725583,4.9972844,1.94805,4.60604,-1.7693082,3.7811234,-3.0862947,-0.75069296,-2.753264,-3.53117,-0.5232126,-1.8114803,-4.26943,-0.50662464,2.2236516,0.32534158,3.2930753,-2.345275,1.2284272,5.7310905,-0.062974155,0.45559156,2.0562966,1.1958928,1.6958635,1.1459525,1.6306092,-1.5209973,-4.8396893,2.687201,1.440754,-3.4869437,3.8197908,5.8389034,0.44657543,-3.2659512,1.6623027,-1.2910534,-2.6055818,0.6443717,-2.70787,-6.881462,0.31114152,1.6736009,6.272889,-1.0887349,0.77297294,-1.7683351,1.402739,3.938661,0.6369939,0.9359754,4.9430947,3.9576962,5.4823627,3.2877235,1.3628557,0.3181023,1.2006605,-0.29182342,0.5765083,0.3474043,-2.2805877,-2.0868745,-5.3536696,-4.9243994,-0.015278995,1.9742734,-2.910352,-3.7453148,0.593856,4.573938,1.3227836,2.430645,-0.7401626,-3.0300941,-4.453332,-2.129841,-4.4778132,2.237391,0.09221172,-0.49292487,-4.9028983,-0.9821331,-0.016360834,-1.6081729,2.2102313,-0.5166772,0.34604314,0.16707796,3.2658255,-1.9102978,-1.792974,-6.449623,0.81435996,-2.3391485,-3.380988,-6.2145834,-1.7563993,-0.42849198,1.1874983,4.1901817,-0.83924973,1.7286696,-3.2626836,0.6525332,-2.115174,-2.1470873,1.9754874,-1.6364491,-2.3094876,3.2882032,-4.362958,-3.3334498,-2.8112392,1.4213586,4.666103,Adrien_Brody
-0.53787744,1.2621228,-0.77773035,-0.11170709,2.6664088,2.9630601,1.0797672,3.2387862,1.9706584,1.2525507,1.3925328,6.4560056,1.8111978,2.1728058,2.3306792,-2.3726873,0.9348522,-6.522746,-2.605544,-2.4389646,-3.29567,-0.0424532,0.53533065,-2.7181182,-0.07977058,0.52811456,-1.4424545,2.951396,-2.8497515,1.6749938,2.5897536,-1.4108183,2.156289,3.0540729,0.41761556,3.9302244,1.0440081,1.2087747,-4.5776587,-0.39722216,0.06793791,2.951187,-1.1173933,1.2673324,5.376753,-0.40287256,-7.1010056,2.8942363,-2.234681,1.5960301,-1.2775646,-4.8186293,-4.306473,3.6744034,-0.4453582,4.597687,-1.7491726,2.5543056,-2.812996,2.145191,5.3034716,-1.7421567,3.641649,6.645625,1.8244392,3.5117426,1.2190843,-1.0080081,0.7594853,0.68905354,2.4993923,0.9790467,-0.3271706,-2.3644252,-0.4571091,-4.889453,-2.738049,-1.3465743,2.4039216,-4.505755,-2.0972576,3.7616959,2.8296847,-0.19056171,3.81195,-0.3663703,-3.0185328,-3.0328426,-3.0734725,-6.187913,1.219877,0.26012182,1.3868482,-2.6639962,-0.5032798,-0.5189608,-4.32819,2.718773,-3.8806307,1.6887624,-0.29577634,5.7855215,-1.6574976,2.6560597,-1.6137042,0.24105942,-1.6011448,0.13026857,-6.5505443,0.59496915,0.44766182,0.89255285,3.170518,0.6813241,-3.5413945,-2.9731553,-1.4505799,-1.8867815,-4.306129,-0.41474462,-3.5273614,3.112321,3.8487053,-8.482443,-3.9893003,-1.0563045,0.8495544,2.8649187,Adrien_Brody
0.11816311,-0.27978906,0.2933783,0.3591595,3.4915395,3.726788,-2.2390661,4.8997736,0.79647565,0.16936487,3.8162394,7.8526745,3.490854,2.6510146,3.8697646,-1.3192735,0.4178575,-5.8787527,-2.3638043,-1.2118626,-4.138006,-4.219495,-1.5806642,-4.473131,-0.3588183,1.3457534,1.396865,0.08308518,-1.297245,2.099682,6.9285975,-1.0008674,5.2104373,2.7752414,0.99397,3.1477647,0.030634806,-1.4973462,-6.190586,-3.2925677,-1.8314946,-1.1085198,-1.6653879,3.2042027,3.4131105,0.9295683,-5.001373,3.6082678,-0.3832667,-2.4561782,-0.80424213,-3.4185286,-2.5949023,2.746037,2.1873958,3.60646,-1.1257845,3.1677866,-2.2655416,0.7304091,4.228969,-0.64393204,0.26528698,10.099677,1.9938493,2.6059499,6.093216,1.9012984,0.41073173,2.173426,-0.047012866,1.7100519,1.9858758,-3.7321796,-0.81172454,-2.4439204,-4.386206,-1.2310636,0.6303755,-3.3896096,-2.8987334,3.4450512,2.8973022,0.048839122,4.339015,-1.9449744,-3.8920722,-5.411851,-2.6820374,-2.909932,0.015072078,-1.7784537,-2.1854029,-3.0792933,-1.6304984,-2.6329186,-1.9693719,0.6639421,-0.35719985,2.1466444,-2.424239,5.344529,-3.7383037,-1.4507694,-3.5808544,0.7256967,0.28683132,-1.409203,-5.3667564,2.6059904,-0.33870468,2.376863,4.770106,-0.3389544,-1.3559152,-1.3814006,0.61411166,-2.5800972,-6.039415,0.76408803,-1.7007811,-0.98026186,2.1178088,-6.8544436,-2.1125119,-3.0069094,0.36223868,3.5347638,Adrien_Brody
-0.9535861,-0.070601344,0.08952749,-0.4383937,2.8223112,2.0677059,-0.68961066,3.1251528,1.785368,2.7767425,3.9209645,4.8706694,4.4412966,1.0364299,3.3175337,-1.5784647,2.4302604,-3.281549,0.023852766,-1.0357305,-6.2345905,-1.0659465,0.22064897,-4.2473927,-0.8495519,1.5818553,1.1215487,3.3922384,-3.4055374,2.9150147,5.0727944,0.33573765,-0.2516913,2.8247154,1.4730574,5.0352926,1.0768895,0.3445949,-0.020147473,-3.659339,0.9157423,0.49652502,-2.3200095,3.3138278,3.9940548,-0.972395,-4.724898,2.6897392,-1.8097147,-0.8689655,-1.6320775,-4.2527204,-4.329454,2.2141137,0.5324604,3.5600586,1.0637794,0.37907147,-4.311856,-0.12578487,3.9507627,1.4296888,1.9640785,5.9945965,3.010541,5.514455,3.5473733,0.6270371,0.54051244,1.4083905,-0.34338272,0.7548369,-1.3690788,-4.2192965,-1.8454249,-5.7309475,-6.001516,0.23726109,2.8626056,-3.3784118,-2.207848,2.7969863,3.5542488,0.5851073,4.194495,-0.87602586,-2.6710875,-6.012329,0.86230254,-4.5406504,0.9394714,-0.74178517,0.3227064,-3.5353756,-3.7566981,-1.3007255,-1.9985645,2.0041595,-1.8273213,1.65854,-1.6418235,3.0321422,-1.3734314,0.3674686,-6.96517,2.6954203,-3.6834602,-1.9400433,-6.1920633,0.014983481,-1.6102996,1.5031981,4.5394783,0.5556177,1.685576,-3.3234975,0.123572506,-6.4288907,-0.123366944,0.79547185,-0.300905,-0.7179026,0.20357215,-6.447317,-4.6575594,-2.441282,1.878528,6.0193806,Adrien_Brody
1.4561769,-0.64860356,-1.0129119,-2.2095091,0.713604,0.9234976,-0.08032727,1.9286158,3.397927,3.4012456,1.6413728,3.7780113,1.1319163,5.586563,3.3799133,-4.290167,1.7861085,-1.20176,-2.4409335,-1.6800144,-6.4087067,1.9554446,0.23549998,-3.494823,0.42885488,2.7014194,0.6859968,3.7067971,-1.8051186,0.513515,5.2152276,-0.37131512,-3.6638687,1.8999294,3.764382,5.337199,1.0310209,2.6504319,-0.3682925,-5.411984,-0.29461297,2.9281392,-2.0636666,2.576124,2.5671601,0.531015,-6.497589,0.68054914,-1.4003963,-0.07792995,3.7763114,-3.7461271,-4.2308593,1.4250433,0.07874066,3.81697,-0.20194805,-1.1071595,-2.8427062,2.7440112,5.6549306,-1.4871438,5.8812666,4.3851423,4.38932,6.2475924,0.27732962,-0.6133804,2.682405,-0.2482061,-2.9741955,1.3210306,-3.6591687,-2.0016048,-2.0787487,-6.1247625,-3.2641304,-0.16794862,2.9624324,-3.033225,-1.1396472,3.4112089,4.3521795,2.8856113,4.444305,-1.3009994,-2.8640242,-2.2669604,-0.75376797,-6.741707,1.3106982,0.15723109,0.6687455,-2.4273896,-2.9957862,-0.24397373,-2.2495117,-0.22102907,0.059312463,3.247158,-2.1513634,2.3125923,-1.818877,2.4460247,-5.1656494,-0.7562737,-2.7789145,-2.476668,-6.120062,-0.37453622,-2.5519507,-1.500916,5.544546,-0.41606525,-2.8401296,-6.6544895,-0.6538923,-1.7476919,0.6534533,-0.21959248,0.3471161,3.8954935,2.39115,-7.4315395,-5.59248,2.9333706,1.2164261,2.836904,Adrien_Brody
